,0
81103,8296.0
81104,10442.0
81105,7377.0
81106,5835.0
81107,4114.0
81108,6324.0
81109,3388.0
81110,12864.0
81111,6383.0
81112,6571.0
81113,10832.0
81114,5040.0
81115,5938.0
81116,6638.0
81117,6124.0
81118,5351.0
81119,0.0
81120,3303.0
81121,9007.0
81122,6243.0
81123,0.0
81124,0.0
81125,6327.0
81126,8706.0
81127,6571.0
81128,10237.0
81129,5179.0
81130,5356.0
81131,9658.0
81132,6706.0
81133,3281.0
81134,4403.0
81135,7737.0
81136,6665.0
81137,10385.0
81138,9231.0
81139,5064.0
81140,9176.0
81141,5744.0
81142,2129.0
81143,6755.0
81144,4668.0
81145,5583.0
81146,0.0
81147,6043.0
81148,6532.0
81149,5571.0
81150,9519.0
81151,4947.0
81152,6384.0
81153,7533.0
81154,4689.0
81155,10073.0
81156,5822.0
81157,6905.0
81158,4531.0
81159,2588.0
81160,5104.0
81161,7158.0
81162,4979.0
81163,5419.0
81164,5882.0
81165,0.0
81166,0.0
81167,5072.0
81168,5505.0
81169,14049.5
81170,1443.0
81171,4066.0
81172,7230.0
81173,11133.0
81174,5441.0
81175,8503.0
81176,0.0
81177,6735.0
81178,6413.0
81179,8381.0
81180,6737.0
81181,4247.0
81182,9684.0
81183,7453.0
81184,8166.0
81185,0.0
81186,4989.0
81187,3693.0
81188,10136.0
81189,8264.0
81190,0.0
81191,0.0
81192,8099.0
81193,9997.0
81194,6200.0
81195,8158.0
81196,4014.0
81197,5161.0
81198,0.0
81199,6986.0
81200,0.0
81201,8775.0
81202,6154.0
81203,6200.0
81204,8917.0
81205,6454.0
81206,7082.0
81207,2892.0
81208,7332.0
81209,13811.0
81210,8955.0
81211,1310.0
81212,9308.0
81213,6309.0
81214,0.0
81215,10203.0
81216,6801.0
81217,7562.0
81218,0.0
81219,5778.0
81220,4169.0
81221,6702.0
81222,2541.0
81223,0.0
81224,4081.0
81225,6564.0
81226,5235.0
81227,0.0
81228,6819.0
81229,5591.0
81230,12450.0
81231,9697.0
81232,6395.0
81233,6970.0
81234,6428.0
81235,14049.5
81236,8872.0
81237,0.0
81238,10835.0
81239,5980.0
81240,6395.0
81241,0.0
81242,5311.0
81243,10342.0
81244,4234.0
81245,4569.0
81246,11280.0
81247,4278.0
81248,7748.0
81249,6667.0
81250,5257.0
81251,2479.0
81252,10054.0
81253,5912.0
81254,2541.0
81255,6589.0
81256,6401.0
81257,10948.0
81258,11412.0
81259,5595.0
81260,8527.0
81261,8560.0
81262,10006.0
81263,5178.0
81264,6593.0
81265,4015.0
81266,3627.0
81267,14049.5
81268,6235.0
81269,2693.0
81270,9457.0
81271,6884.0
81272,7245.0
81273,6999.0
81274,5391.0
81275,3553.0
81276,10336.0
81277,5033.0
81278,2507.0
81279,5419.0
81280,5899.0
81281,5445.0
81282,0.0
81283,12455.0
81284,14049.5
81285,3901.0
81286,0.0
81287,11095.0
81288,4875.0
81289,6447.0
81290,5990.0
81291,3982.0
81292,14049.5
81293,3313.0
81294,4864.0
81295,9596.0
81296,0.0
81297,0.0
81298,4117.0
81299,5320.0
81300,6169.0
81301,5526.0
81302,3022.0
81303,0.0
81304,4156.0
81305,9397.0
81306,3178.0
81307,6274.0
81308,8392.0
81309,7420.0
81310,9884.0
81311,0.0
81312,6324.0
81313,0.0
81314,0.0
81315,0.0
81316,5159.0
81317,0.0
81318,5104.0
81319,4282.0
81320,9856.0
81321,7655.0
81322,5813.0
81323,2977.0
81324,6723.0
81325,4798.0
81326,0.0
81327,5717.0
81328,7823.0
81329,0.0
81330,7596.0
81331,3646.0
81332,13016.0
81333,4861.0
81334,9441.0
81335,8137.0
81336,8258.0
81337,0.0
81338,7297.0
81339,5358.0
81340,4401.0
81341,7231.0
81342,4134.0
81343,5899.0
81344,10112.0
81345,12504.0
81346,6771.0
81347,0.0
81348,5910.0
81349,11666.0
81350,0.0
81351,12022.0
81352,3936.0
81353,0.0
81354,5788.0
81355,8917.0
81356,0.0
81357,5619.0
81358,0.0
81359,4402.0
81360,0.0
81361,2857.0
81362,5622.0
81363,3379.0
81364,0.0
81365,5940.0
81366,7173.0
81367,2586.0
81368,4245.0
81369,8403.0
81370,9420.0
81371,3947.0
81372,7025.0
81373,7005.0
81374,5338.0
81375,3397.0
81376,0.0
81377,7340.0
81378,12195.0
81379,0.0
81380,9479.0
81381,6894.0
81382,7866.0
81383,8761.0
81384,7225.0
81385,4712.0
81386,8328.0
81387,5274.0
81388,5282.0
81389,0.0
81390,7800.0
81391,3638.0
81392,5142.0
81393,13987.0
81394,6841.0
81395,5283.0
81396,2918.0
81397,4946.0
81398,4237.0
81399,0.0
81400,4918.0
81401,0.0
81402,3855.0
81403,4845.0
81404,7828.0
81405,5673.0
81406,9401.0
81407,10285.0
81408,6847.0
81409,0.0
81410,8033.0
81411,6590.0
81412,10575.0
81413,7879.0
81414,0.0
81415,7670.0
81416,11629.0
81417,0.0
81418,4102.0
81419,9173.0
81420,4356.0
81421,8751.0
81422,5768.0
81423,3583.0
81424,6021.0
81425,4889.0
81426,5651.0
81427,5070.0
81428,8164.0
81429,0.0
81430,12595.0
81431,7410.0
81432,10101.0
81433,0.0
81434,6064.0
81435,6706.0
81436,0.0
81437,7846.0
81438,5578.0
81439,3038.0
81440,7068.0
81441,4032.0
81442,3843.0
81443,4785.0
81444,6832.0
81445,2505.0
81446,7801.0
81447,7103.0
81448,4882.0
81449,2147.0
81450,6647.0
81451,7239.0
81452,6529.0
81453,4568.0
81454,8782.0
81455,3419.0
81456,7350.0
81457,3540.0
81458,3534.0
81459,5339.0
81460,7571.0
81461,4519.0
81462,4973.0
81463,5302.0
81464,4010.0
81465,2661.0
81466,6535.0
81467,3547.0
81468,10520.0
81469,4887.0
81470,6487.0
81471,0.0
81472,14049.5
81473,7621.0
81474,9408.0
81475,7185.0
81476,5241.0
81477,3962.0
81478,2606.0
81479,7059.0
81480,4183.0
81481,4179.0
81482,7440.0
81483,0.0
81484,7518.0
81485,4843.0
81486,14049.5
81487,7759.0
81488,7749.0
81489,0.0
81490,7670.0
81491,3968.0
81492,10278.0
81493,6228.0
81494,8590.0
81495,5707.0
81496,1879.0
81497,6359.0
81498,3981.0
81499,6877.0
81500,0.0
81501,2367.0
81502,0.0
81503,6334.0
81504,13150.0
81505,5579.0
81506,9250.0
81507,9737.0
81508,6454.0
81509,0.0
81510,6661.0
81511,3118.0
81512,3173.0
81513,9642.0
81514,4114.0
81515,0.0
81516,7232.0
81517,3648.0
81518,7716.0
81519,8085.0
81520,4028.0
81521,5573.0
81522,4962.0
81523,0.0
81524,4090.0
81525,0.0
81526,4531.0
81527,7074.0
81528,4569.0
81529,3667.0
81530,5584.0
81531,6833.0
81532,7836.0
81533,5621.0
81534,10821.0
81535,0.0
81536,4447.0
81537,6018.0
81538,6241.0
81539,7306.0
81540,11191.0
81541,4227.0
81542,0.0
81543,4264.0
81544,5004.0
81545,5368.0
81546,9516.0
81547,4127.0
81548,10893.0
81549,0.0
81550,7494.0
81551,11459.0
81552,7946.0
81553,0.0
81554,8852.0
81555,4568.0
81556,14049.5
81557,0.0
81558,5523.0
81559,0.0
81560,2595.0
81561,0.0
81562,5327.0
81563,7707.0
81564,6450.0
81565,3350.0
81566,4866.0
81567,4696.0
81568,0.0
81569,12744.0
81570,3708.0
81571,4437.0
81572,0.0
81573,0.0
81574,2645.0
81575,14049.5
81576,5591.0
81577,5315.0
81578,9895.0
81579,5174.0
81580,4074.0
81581,8257.0
81582,4682.0
81583,8808.0
81584,3625.0
81585,8013.0
81586,4427.0
81587,0.0
81588,4023.0
81589,5407.0
81590,11969.0
81591,8933.0
81592,4747.0
81593,0.0
81594,3052.0
81595,6963.0
81596,5019.0
81597,6647.0
81598,10749.0
81599,5278.0
81600,3716.0
81601,4474.0
81602,9789.0
81603,0.0
81604,10880.0
81605,0.0
81606,0.0
81607,7511.0
81608,14049.5
81609,5639.0
81610,10769.0
81611,5507.0
81612,2921.0
81613,5994.0
81614,3413.0
81615,13179.0
81616,0.0
81617,5088.0
81618,2787.0
81619,3631.0
81620,0.0
81621,0.0
81622,8392.0
81623,0.0
81624,6917.0
81625,6505.0
81626,3855.0
81627,0.0
81628,0.0
81629,0.0
81630,3595.0
81631,8051.0
81632,0.0
81633,9935.0
81634,0.0
81635,8226.0
81636,9140.0
81637,4624.0
81638,9466.0
81639,14049.5
81640,4774.0
81641,11538.0
81642,14049.5
81643,3407.0
81644,8322.0
81645,0.0
81646,6536.0
81647,0.0
81648,7025.0
81649,14049.5
81650,0.0
81651,4899.0
81652,6911.0
81653,2365.0
81654,0.0
81655,10840.0
81656,8109.0
81657,9980.0
81658,5183.0
81659,8338.0
81660,3933.0
81661,3379.0
81662,5580.0
81663,0.0
81664,3776.0
81665,7687.0
81666,0.0
81667,3780.0
81668,7478.0
81669,7623.0
81670,5477.0
81671,0.0
81672,0.0
81673,4041.0
81674,0.0
81675,8479.0
81676,7807.0
81677,0.0
81678,8016.0
81679,6500.0
81680,6730.0
81681,7825.0
81682,0.0
81683,9112.0
81684,10241.0
81685,7419.0
81686,4383.0
81687,6570.0
81688,7574.0
81689,7578.0
81690,6718.0
81691,6999.0
81692,7113.0
81693,0.0
81694,13848.0
81695,0.0
81696,5024.0
81697,6162.0
81698,0.0
81699,7666.0
81700,5517.0
81701,8721.0
81702,6549.0
81703,8791.0
81704,0.0
81705,1188.0
81706,0.0
81707,3918.0
81708,4556.0
81709,0.0
81710,5016.0
81711,7279.0
81712,4489.0
81713,4177.0
81714,2980.0
81715,3373.0
81716,10956.0
81717,4397.0
81718,0.0
81719,9426.0
81720,4685.0
81721,2603.0
81722,1951.0
81723,6887.0
81724,4456.0
81725,6973.0
81726,6570.0
81727,3040.0
81728,4251.0
81729,4841.0
81730,4720.0
81731,5564.0
81732,0.0
81733,0.0
81734,10018.0
81735,13334.0
81736,5709.0
81737,3134.0
81738,5270.0
81739,5864.0
81740,11229.0
81741,4482.0
81742,4588.0
81743,10151.0
81744,9567.0
81745,13242.0
81746,0.0
81747,0.0
81748,6105.0
81749,5244.0
81750,12746.0
81751,8825.0
81752,0.0
81753,8671.0
81754,2503.0
81755,8670.0
81756,8283.0
81757,6181.0
81758,12909.0
81759,0.0
81760,6314.0
81761,2809.0
81762,0.0
81763,13510.0
81764,4911.0
81765,14049.5
81766,3751.0
81767,6424.0
81768,12956.0
81769,4365.0
81770,4890.0
81771,6648.0
81772,5385.0
81773,2760.0
81774,0.0
81775,7697.0
81776,5657.0
81777,7232.0
81778,3338.0
81779,5591.0
81780,9778.0
81781,4773.0
81782,4837.0
81783,6305.0
81784,8278.0
81785,0.0
81786,3728.0
81787,0.0
81788,4830.0
81789,4543.0
81790,7934.0
81791,9264.0
81792,6858.0
81793,11324.0
81794,5101.0
81795,14049.5
81796,5542.0
81797,7491.0
81798,8083.0
81799,5889.0
81800,5805.0
81801,0.0
81802,6397.0
81803,11066.0
81804,4553.0
81805,8343.0
81806,7133.0
81807,9155.0
81808,5087.0
81809,12940.0
81810,7418.0
81811,0.0
81812,8917.0
81813,0.0
81814,0.0
81815,0.0
81816,0.0
81817,12680.0
81818,6396.0
81819,2759.0
81820,5712.0
81821,7303.0
81822,5278.0
81823,6454.0
81824,7854.0
81825,0.0
81826,3560.0
81827,5186.0
81828,4607.0
81829,0.0
81830,11199.0
81831,4031.0
81832,5172.0
81833,0.0
81834,10269.0
81835,7154.0
81836,2819.0
81837,7098.0
81838,5329.0
81839,0.0
81840,0.0
81841,7250.0
81842,5466.0
81843,0.0
81844,4423.0
81845,5856.0
81846,2849.0
81847,14049.5
81848,0.0
81849,0.0
81850,8729.0
81851,0.0
81852,0.0
81853,9042.0
81854,0.0
81855,0.0
81856,4978.0
81857,9789.0
81858,4747.0
81859,10151.0
81860,0.0
81861,6553.0
81862,12622.0
81863,0.0
81864,7336.0
81865,6323.0
81866,2721.0
81867,7854.0
81868,8957.0
81869,12313.0
81870,14049.5
81871,5193.0
81872,2895.0
81873,5246.0
81874,7209.0
81875,3730.0
81876,8958.0
81877,4266.0
81878,0.0
81879,7075.0
81880,4657.0
81881,7377.0
81882,8481.0
81883,4878.0
81884,4052.0
81885,4290.0
81886,10220.0
81887,4924.0
81888,8276.0
81889,0.0
81890,5073.0
81891,7310.0
81892,5409.0
81893,11161.0
81894,7912.0
81895,6119.0
81896,3782.0
81897,7118.0
81898,0.0
81899,0.0
81900,9295.0
81901,5441.0
81902,5558.0
81903,3813.0
81904,0.0
81905,6340.0
81906,11197.0
81907,0.0
81908,0.0
81909,4385.0
81910,7730.0
81911,12814.0
81912,9284.0
81913,0.0
81914,9920.0
81915,7890.0
81916,0.0
81917,5644.0
81918,4316.0
81919,0.0
81920,6841.0
81921,6712.0
81922,0.0
81923,3357.0
81924,3740.0
81925,10367.0
81926,0.0
81927,6593.0
81928,5532.0
81929,12337.0
81930,8983.0
81931,8322.0
81932,4712.0
81933,8429.0
81934,1352.0
81935,0.0
81936,7260.0
81937,10486.0
81938,0.0
81939,6384.0
81940,6904.0
81941,7155.0
81942,0.0
81943,4820.0
81944,8766.0
81945,14049.5
81946,8800.0
81947,7924.0
81948,9942.0
81949,5890.0
81950,7208.0
81951,3107.0
81952,9038.0
81953,0.0
81954,7172.0
81955,0.0
81956,9007.0
81957,9690.0
81958,6049.0
81959,3685.0
81960,12341.0
81961,5770.0
81962,7397.0
81963,6239.0
81964,10434.0
81965,6526.0
81966,11021.0
81967,2889.0
81968,5983.0
81969,5603.0
81970,0.0
81971,6687.0
81972,4944.0
81973,7841.0
81974,9059.0
81975,5086.0
81976,5294.0
81977,2253.0
81978,0.0
81979,4508.0
81980,5475.0
81981,3158.0
81982,14049.5
81983,0.0
81984,6658.0
81985,0.0
81986,5299.0
81987,5329.0
81988,4357.0
81989,6141.0
81990,0.0
81991,3860.0
81992,9206.0
81993,3714.0
81994,0.0
81995,6026.0
81996,2938.0
81997,7460.0
81998,0.0
81999,4870.0
82000,6443.0
82001,6955.0
82002,6418.0
82003,0.0
82004,10537.0
82005,6603.0
82006,7830.0
82007,6324.0
82008,4831.0
82009,9362.0
82010,0.0
82011,12321.0
82012,5889.0
82013,7301.0
82014,5871.0
82015,10275.0
82016,0.0
82017,7418.0
82018,0.0
82019,5403.0
82020,4806.0
82021,5946.0
82022,4096.0
82023,7285.0
82024,9050.0
82025,5549.0
82026,5514.0
82027,5536.0
82028,7396.0
82029,5076.0
82030,0.0
82031,0.0
82032,6715.0
82033,7979.0
82034,3679.0
82035,2959.0
82036,0.0
82037,0.0
82038,7182.0
82039,14049.5
82040,4952.0
82041,4599.0
82042,4152.0
82043,0.0
82044,6241.0
82045,8264.0
82046,0.0
82047,7524.0
82048,2868.0
82049,11312.0
82050,6286.0
82051,6176.0
82052,12621.0
82053,6882.0
82054,3981.0
82055,6683.0
82056,4962.0
82057,5682.0
82058,13429.0
82059,4374.0
82060,5247.0
82061,0.0
82062,6051.0
82063,6027.0
82064,8350.0
82065,3580.0
82066,5995.0
82067,7373.0
82068,5322.0
82069,2973.0
82070,3531.0
82071,0.0
82072,6194.0
82073,13352.0
82074,3353.0
82075,14049.5
82076,7323.0
82077,0.0
82078,14049.5
82079,4594.0
82080,12984.0
82081,5896.0
82082,7250.0
82083,6523.0
82084,7985.0
82085,3654.0
82086,6819.0
82087,7835.0
82088,5555.0
82089,0.0
82090,0.0
82091,3529.0
82092,0.0
82093,4490.0
82094,4474.0
82095,6702.0
82096,5600.0
82097,6581.0
82098,5162.0
82099,0.0
82100,7170.0
82101,0.0
82102,9706.0
82103,5886.0
82104,7944.0
82105,13815.0
82106,7892.0
82107,4398.0
82108,6544.0
82109,6224.0
82110,3834.0
82111,3018.0
82112,2706.0
82113,6615.0
82114,0.0
82115,0.0
82116,4431.0
82117,10615.0
82118,7861.0
82119,0.0
82120,7040.0
82121,0.0
82122,12684.0
82123,5926.0
82124,6982.0
82125,9931.0
82126,5776.0
82127,6335.0
82128,0.0
82129,7725.0
82130,4127.0
82131,8484.0
82132,5646.0
82133,5970.0
82134,14049.5
82135,7984.0
82136,0.0
82137,8880.0
82138,0.0
82139,6958.0
82140,10568.0
82141,11498.0
82142,0.0
82143,5781.0
82144,4765.0
82145,7459.0
82146,5417.0
82147,4965.0
82148,8503.0
82149,9680.0
82150,8870.0
82151,7320.0
82152,5789.0
82153,3543.0
82154,6537.0
82155,6804.0
82156,9937.0
82157,5774.0
82158,4025.0
82159,3275.0
82160,0.0
82161,5934.0
82162,5792.0
82163,9858.0
82164,8703.0
82165,0.0
82166,8846.0
82167,5257.0
82168,1976.0
82169,0.0
82170,7782.0
82171,10103.0
82172,3384.0
82173,14049.5
82174,3285.0
82175,0.0
82176,13086.0
82177,4882.0
82178,6602.0
82179,14049.5
82180,5384.0
82181,0.0
82182,0.0
82183,5335.0
82184,3620.0
82185,4016.0
82186,5022.0
82187,8351.0
82188,8567.0
82189,5652.0
82190,4541.0
82191,0.0
82192,5478.0
82193,7653.0
82194,4024.0
82195,4192.0
82196,8339.0
82197,4847.0
82198,7635.0
82199,10817.0
82200,5557.0
82201,9214.0
82202,5299.0
82203,0.0
82204,2445.0
82205,6619.0
82206,3739.0
82207,0.0
82208,0.0
82209,10951.0
82210,8766.0
82211,7259.0
82212,0.0
82213,0.0
82214,5552.0
82215,5634.0
82216,14049.5
82217,5258.0
82218,10868.0
82219,0.0
82220,3824.0
82221,6796.0
82222,10336.0
82223,8302.0
82224,6832.0
82225,7818.0
82226,9875.0
82227,0.0
82228,5219.0
82229,0.0
82230,0.0
82231,8127.0
82232,4412.0
82233,5963.0
82234,5463.0
82235,4943.0
82236,5510.0
82237,5413.0
82238,6202.0
82239,0.0
82240,4199.0
82241,0.0
82242,0.0
82243,3788.0
82244,0.0
82245,11980.0
82246,9732.0
82247,2736.0
82248,9035.0
82249,3268.0
82250,5006.0
82251,6550.0
82252,5517.0
82253,6997.0
82254,2748.0
82255,7079.0
82256,0.0
82257,5635.0
82258,4893.0
82259,4793.0
82260,3112.0
82261,6236.0
82262,0.0
82263,4280.0
82264,0.0
82265,3241.0
82266,0.0
82267,0.0
82268,5881.0
82269,5239.0
82270,0.0
82271,3229.0
82272,10057.0
82273,8148.0
82274,8319.0
82275,0.0
82276,5111.0
82277,13125.0
82278,4680.0
82279,3525.0
82280,0.0
82281,4496.0
82282,5532.0
82283,5859.0
82284,5233.0
82285,4631.0
82286,0.0
82287,2401.0
82288,3274.0
82289,6379.0
82290,3970.0
82291,10347.0
82292,0.0
82293,7850.0
82294,0.0
82295,4808.0
82296,2845.0
82297,10078.0
82298,14049.5
82299,12010.0
82300,14049.5
82301,7983.0
82302,8978.0
82303,4853.0
82304,4940.0
82305,4998.0
82306,3417.0
82307,0.0
82308,6678.0
82309,9015.0
82310,8276.0
82311,9236.0
82312,3609.0
82313,8094.0
82314,7220.0
82315,4912.0
82316,4744.0
82317,0.0
82318,3714.0
82319,0.0
82320,7417.0
82321,8240.0
82322,0.0
82323,0.0
82324,0.0
82325,6634.0
82326,9327.0
82327,7119.0
82328,0.0
82329,4288.0
82330,0.0
82331,0.0
82332,9406.0
82333,6508.0
82334,2924.0
82335,0.0
82336,6399.0
82337,9179.0
82338,10443.0
82339,6463.0
82340,4983.0
82341,14049.5
82342,4754.0
82343,6778.0
82344,6983.0
82345,8600.0
82346,6601.0
82347,2332.0
82348,5260.0
82349,0.0
82350,7881.0
82351,5734.0
82352,2953.0
82353,5266.0
82354,5194.0
82355,3457.0
82356,0.0
82357,3833.0
82358,5275.0
82359,0.0
82360,14049.5
82361,6138.0
82362,6155.0
82363,6070.0
82364,7316.0
82365,9348.0
82366,6050.0
82367,6402.0
82368,5960.0
82369,4980.0
82370,5679.0
82371,6228.0
82372,8943.0
82373,14049.5
82374,7789.0
82375,0.0
82376,8100.0
82377,9316.0
82378,5764.0
82379,3743.0
82380,6954.0
82381,9174.0
82382,6098.0
82383,7138.0
82384,3264.0
82385,7049.0
82386,6994.0
82387,4867.0
82388,0.0
82389,8756.0
82390,10147.0
82391,10011.0
82392,6172.0
82393,6286.0
82394,3652.0
82395,4362.0
82396,10528.0
82397,0.0
82398,5217.0
82399,3842.0
82400,5433.0
82401,9159.0
82402,11756.0
82403,0.0
82404,9163.0
82405,5782.0
82406,0.0
82407,0.0
82408,6329.0
82409,4531.0
82410,4683.0
82411,8422.0
82412,4867.0
82413,4956.0
82414,6807.0
82415,2458.0
82416,2696.0
82417,8486.0
82418,9215.0
82419,10870.0
82420,5090.0
82421,5620.0
82422,5140.0
82423,9763.0
82424,9953.0
82425,0.0
82426,8330.0
82427,4539.0
82428,5587.0
82429,4958.0
82430,5732.0
82431,0.0
82432,5840.0
82433,4023.0
82434,7184.0
82435,4415.0
82436,4754.0
82437,9352.0
82438,11577.0
82439,0.0
82440,6508.0
82441,14049.5
82442,6534.0
82443,3316.0
82444,3946.0
82445,4256.0
82446,6975.0
82447,5383.0
82448,9497.0
82449,3156.0
82450,0.0
82451,0.0
82452,6841.0
82453,9291.0
82454,6079.0
82455,6123.0
82456,5960.0
82457,0.0
82458,6289.0
82459,7492.0
82460,0.0
82461,6542.0
82462,5659.0
82463,6307.0
82464,5982.0
82465,5650.0
82466,8226.0
82467,2052.0
82468,9443.0
82469,2859.0
82470,6666.0
82471,3679.0
82472,12147.0
82473,4752.0
82474,4783.0
82475,3303.0
82476,9893.0
82477,5181.0
82478,4703.0
82479,0.0
82480,3612.0
82481,7257.0
82482,5698.0
82483,5437.0
82484,0.0
82485,4776.0
82486,0.0
82487,9098.0
82488,11465.0
82489,7063.0
82490,4672.0
82491,3207.0
82492,7074.0
82493,7921.0
82494,9094.0
82495,3095.0
82496,0.0
82497,0.0
82498,0.0
82499,5590.0
82500,3183.0
82501,6222.0
82502,5584.0
82503,11224.0
82504,0.0
82505,8545.0
82506,4375.0
82507,4393.0
82508,12093.0
82509,6572.0
82510,4472.0
82511,0.0
82512,11180.0
82513,5877.0
82514,6636.0
82515,8699.0
82516,4927.0
82517,7288.0
82518,4523.0
82519,0.0
82520,10304.0
82521,8043.0
82522,0.0
82523,4126.0
82524,1959.0
82525,0.0
82526,7063.0
82527,6106.0
82528,9575.0
82529,5580.0
82530,7281.0
82531,6996.0
82532,0.0
82533,3086.0
82534,6384.0
82535,0.0
82536,7595.0
82537,0.0
82538,14049.5
82539,0.0
82540,4267.0
82541,1689.0
82542,11489.0
82543,0.0
82544,5088.0
82545,0.0
82546,4892.0
82547,12395.0
82548,8209.0
82549,0.0
82550,3918.0
82551,0.0
82552,10085.0
82553,6397.0
82554,5515.0
82555,0.0
82556,0.0
82557,5504.0
82558,0.0
82559,4407.0
82560,2765.0
82561,5688.0
82562,3111.0
82563,6981.0
82564,5710.0
82565,6648.0
82566,5181.0
82567,4960.0
82568,6081.0
82569,0.0
82570,10269.0
82571,8726.0
82572,0.0
82573,13910.0
82574,0.0
82575,8678.0
82576,10452.0
82577,2286.0
82578,7280.0
82579,8422.0
82580,8662.0
82581,8809.0
82582,6117.0
82583,8257.0
82584,0.0
82585,8754.0
82586,10648.0
82587,0.0
82588,9762.0
82589,2855.0
82590,8035.0
82591,0.0
82592,10399.0
82593,9612.0
82594,12086.0
82595,4421.0
82596,7316.0
82597,10454.0
82598,0.0
82599,6028.0
82600,6425.0
82601,7251.0
82602,6944.0
82603,5734.0
82604,4994.0
82605,6865.0
82606,0.0
82607,6790.0
82608,3499.0
82609,5900.0
82610,0.0
82611,0.0
82612,5042.0
82613,6858.0
82614,9381.0
82615,0.0
82616,9565.0
82617,8849.0
82618,7519.0
82619,4955.0
82620,2896.0
82621,4425.0
82622,7678.0
82623,7549.0
82624,0.0
82625,3471.0
82626,5780.0
82627,0.0
82628,6210.0
82629,4591.0
82630,6005.0
82631,7085.0
82632,5419.0
82633,0.0
82634,10225.0
82635,0.0
82636,8060.0
82637,6145.0
82638,4697.0
82639,8653.0
82640,9375.0
82641,3908.0
82642,0.0
82643,5211.0
82644,5992.0
82645,3063.0
82646,3915.0
82647,5585.0
82648,0.0
82649,4591.0
82650,4836.0
82651,4721.0
82652,6564.0
82653,5826.0
82654,7089.0
82655,6531.0
82656,5802.0
82657,3880.0
82658,14049.5
82659,7470.0
82660,0.0
82661,7061.0
82662,4628.0
82663,4974.0
82664,0.0
82665,5982.0
82666,3597.0
82667,0.0
82668,7319.0
82669,14049.5
82670,4195.0
82671,11084.0
82672,10798.0
82673,10227.0
82674,5003.0
82675,0.0
82676,6759.0
82677,4108.0
82678,4605.0
82679,11841.0
82680,9480.0
82681,0.0
82682,8605.0
82683,12844.0
82684,3837.0
82685,6546.0
82686,8380.0
82687,0.0
82688,0.0
82689,3557.0
82690,12638.0
82691,0.0
82692,6735.0
82693,4972.0
82694,6798.0
82695,0.0
82696,4803.0
82697,7316.0
82698,4762.0
82699,7015.0
82700,8895.0
82701,4028.0
82702,3746.0
82703,0.0
82704,9690.0
82705,7519.0
82706,3548.0
82707,5142.0
82708,5383.0
82709,2851.0
82710,0.0
82711,7863.0
82712,12503.0
82713,2689.0
82714,5465.0
82715,5157.0
82716,5809.0
82717,0.0
82718,6942.0
82719,3987.0
82720,13648.0
82721,14049.5
82722,0.0
82723,2917.0
82724,9813.0
82725,4064.0
82726,7573.0
82727,4353.0
82728,6845.0
82729,0.0
82730,2601.0
82731,8129.0
82732,7294.0
82733,5701.0
82734,6725.0
82735,8566.0
82736,5838.0
82737,4093.0
82738,5584.0
82739,6072.0
82740,5346.0
82741,0.0
82742,8030.0
82743,0.0
82744,0.0
82745,4304.0
82746,3357.0
82747,4327.0
82748,6195.0
82749,0.0
82750,5240.0
82751,14049.5
82752,6774.0
82753,4576.0
82754,10006.0
82755,7025.0
82756,0.0
82757,4960.0
82758,5679.0
82759,10673.0
82760,9985.0
82761,14049.5
82762,8884.0
82763,7852.0
82764,5720.0
82765,0.0
82766,9267.0
82767,4762.0
82768,13766.0
82769,5968.0
82770,0.0
82771,4911.0
82772,5209.0
82773,10019.0
82774,14049.5
82775,7629.0
82776,5787.0
82777,5157.0
82778,6091.0
82779,4949.0
82780,0.0
82781,5298.0
82782,0.0
82783,0.0
82784,6842.0
82785,0.0
82786,9404.0
82787,5547.0
82788,8103.0
82789,14049.5
82790,8444.0
82791,3921.0
82792,4330.0
82793,8387.0
82794,4420.0
82795,0.0
82796,4788.0
82797,9513.0
82798,5999.0
82799,5618.0
82800,5813.0
82801,10867.0
82802,4822.0
82803,8249.0
82804,5429.0
82805,7407.0
82806,0.0
82807,3763.0
82808,8715.0
82809,3945.0
82810,4457.0
82811,8822.0
82812,1945.0
82813,14049.5
82814,5338.0
82815,6176.0
82816,6624.0
82817,3690.0
82818,6177.0
82819,5580.0
82820,5200.0
82821,7836.0
82822,4367.0
82823,7068.0
82824,6748.0
82825,11828.0
82826,10054.0
82827,6985.0
82828,6985.0
82829,9210.0
82830,6084.0
82831,0.0
82832,10599.0
82833,6975.0
82834,5296.0
82835,8177.0
82836,9138.0
82837,9921.0
82838,6355.0
82839,8635.0
82840,6295.0
82841,0.0
82842,0.0
82843,8340.0
82844,0.0
82845,10584.0
82846,5628.0
82847,5993.0
82848,14049.5
82849,0.0
82850,8916.0
82851,7266.0
82852,4002.0
82853,8950.0
82854,11252.0
82855,3641.0
82856,6537.0
82857,4956.0
82858,0.0
82859,2963.0
82860,7702.0
82861,5190.0
82862,6688.0
82863,7927.0
82864,11052.0
82865,4575.0
82866,4175.0
82867,10186.0
82868,6355.0
82869,14049.5
82870,0.0
82871,6914.0
82872,6531.0
82873,0.0
82874,4465.0
82875,8570.0
82876,0.0
82877,6405.0
82878,0.0
82879,7699.0
82880,6473.0
82881,8830.0
82882,0.0
82883,0.0
82884,0.0
82885,6714.0
82886,8307.0
82887,9071.0
82888,7063.0
82889,0.0
82890,7322.0
82891,0.0
